id,ticker,name,sector,probability,up,down
85,CPB,Campbell Soup,Consumer Staples,0.5212130320922275,1.01,0.9891
119,KO,Coca-Cola Company,Consumer Staples,0.5330711706922704,1.008,0.9917
39,AMGN,Amgen,Health Care,0.5067322334401826,1.01,0.9902
406,CRM,Salesforce,Information Technology,0.5243835242728306,1.014,0.9847
216,GM,General Motors,Consumer Discretionary,0.509878689282909,1.017,0.9827
495,WMB,Williams Companies,Energy,0.5000181432271692,1.013,0.9871
126,ED,Consolidated Edison,Utilities,0.5437785775964067,1.008,0.9904
108,CHD,Church & Dwight,Consumer Staples,0.5260217162011804,1.009,0.9904
441,HIG,The Hartford,Financials,0.5150478251599601,1.012,0.9877
443,MOS,The Mosaic Company,Materials,0.49456459874144254,1.021,0.9797
382,PEG,Public Service Enterprise Group,Utilities,0.5152820131761296,1.009,0.9904
156,DOV,Dover Corporation,Industrials,0.5126392677893555,1.011,0.9886
439,TXT,Textron,Industrials,0.5038234108168097,1.015,0.9852
124,CAG,Conagra Brands,Consumer Staples,0.5150685927115435,1.011,0.9889
10,AAP,Advance Auto Parts,Consumer Discretionary,0.5033874359252456,1.013,0.9869
2,AOS,A. O. Smith,Industrials,0.5101304669878628,1.012,0.9875
261,JKHY,Jack Henry & Associates,Information Technology,0.5426992682527498,1.009,0.9893
27,AMZN,Amazon,Consumer Discretionary,0.5133893807491884,1.014,0.9859
307,MCK,McKesson Corporation,Health Care,0.5250328627312512,1.012,0.987
144,DVN,Devon Energy,Energy,0.4914895046856902,1.024,0.9767
273,KIM,Kimco Realty,Real Estate,0.5135838688572261,1.015,0.9847
257,IPGP,IPG Photonics,Information Technology,0.5260306899962934,1.017,0.981
352,OKE,Oneok,Energy,0.5397666937408271,1.015,0.9825
200,FMC,FMC Corporation,Materials,0.5131603766486975,1.013,0.9869
290,LMT,Lockheed Martin,Industrials,0.49813435680481194,1.01,0.9904
20,ALGN,Align Technology,Health Care,0.5062487970276164,1.02,0.9796
312,MGM,MGM Resorts International,Consumer Discretionary,0.5160493717360135,1.02,0.9791
484,WM,Waste Management,Industrials,0.5208113145461536,1.008,0.9918
81,BF.B,Brown–Forman,Consumer Staples,0.5235328585709796,1.01,0.9895
340,NOC,Northrop Grumman,Industrials,0.4941876924475243,1.011,0.9893
187,EXR,Extra Space Storage,Real Estate,0.5159310578066867,1.011,0.9891
213,GD,General Dynamics,Industrials,0.5300718357713645,1.01,0.9891
329,NFLX,Netflix,Communication Services,0.4943694129330181,1.018,0.9831
398,RMD,ResMed,Health Care,0.5265615371352174,1.012,0.9875
344,NUE,Nucor,Materials,0.49405636898555677,1.017,0.9839
346,NVR,NVR,Consumer Discretionary,0.5284320773876542,1.013,0.9855
189,FFIV,F5 Networks,Information Technology,0.5172461806808581,1.013,0.9869
9,ADBE,Adobe,Information Technology,0.5448196550139017,1.013,0.985
227,HSIC,Henry Schein,Health Care,0.5246652871777072,1.012,0.9869
294,LYB,LyondellBasell,Materials,0.49079018728320123,1.017,0.9843
109,CI,Cigna,Health Care,0.5070517506598576,1.013,0.987
409,STX,Seagate Technology,Information Technology,0.5260553824785172,1.016,0.9828
481,WAB,Wabtec,Industrials,0.5177938312430298,1.015,0.9846
445,DIS,The Walt Disney Company,Communication Services,0.4976351505585553,1.012,0.988
453,TWTR,Twitter,Communication Services,0.4906666700416709,1.02,0.9806
466,UHS,Universal Health Services,Health Care,0.5115220763487694,1.014,0.9861
249,INTC,Intel,Information Technology,0.5217104347312214,1.013,0.986
383,PSA,Public Storage,Real Estate,0.5225397830023798,1.009,0.9902
395,REGN,Regeneron Pharmaceuticals,Health Care,0.4852860336955894,1.014,0.9874
372,PNC,PNC Financial Services,Financials,0.521912400210282,1.012,0.9869
241,IBM,IBM,Information Technology,0.5296647239880715,1.01,0.9892
401,ROL,Rollins,Industrials,0.5278895314741855,1.011,0.9885
88,KMX,CarMax,Consumer Discretionary,0.5126502230041154,1.016,0.9838
209,GPS,Gap,Consumer Discretionary,0.5137953210049366,1.023,0.976
120,CTSH,Cognizant Technology Solutions,Information Technology,0.5143497479028387,1.011,0.9886
498,XEL,Xcel Energy,Utilities,0.5296900845322866,1.009,0.9907
323,MCO,Moody's Corporation,Financials,0.5213602361396124,1.011,0.9879
260,JBHT,J. B. Hunt,Industrials,0.5163264836904358,1.012,0.9873
297,MPC,Marathon Petroleum,Energy,0.5031733648716706,1.018,0.9824
24,GOOGL,Alphabet (Class A),Communication Services,0.5070277077217907,1.012,0.9882
8,ADM,ADM,Consumer Staples,0.5181736505883094,1.01,0.9891
37,ABC,AmerisourceBergen,Health Care,0.5183468701323349,1.012,0.9873
83,CDNS,Cadence Design Systems,Information Technology,0.5123480109405755,1.014,0.9857
190,FB,Facebook,Communication Services,0.530216069236317,1.014,0.9847
201,F,Ford,Consumer Discretionary,0.49161596424816467,1.017,0.9837
99,CDAY,Ceridian,Information Technology,0.5179408469448437,1.019,0.9799
121,CL,Colgate-Palmolive,Consumer Staples,0.5218143211603518,1.008,0.9921
311,MTD,Mettler Toledo,Health Care,0.5129224107047464,1.012,0.9874
281,LW,Lamb Weston,Consumer Staples,0.5104956966617575,1.013,0.9867
14,A,Agilent Technologies,Health Care,0.5176192761560359,1.011,0.9881
464,URI,United Rentals,Industrials,0.4972751570947715,1.02,0.981
491,WU,Western Union,Information Technology,0.5278804019855637,1.011,0.9879
386,QRVO,Qorvo,Information Technology,0.501864312473614,1.017,0.9832
433,TEL,TE Connectivity,Information Technology,0.5200274207006663,1.012,0.9871
447,TJX,TJX Companies,Consumer Discretionary,0.5005534615084561,1.013,0.9877
314,MU,Micron Technology,Information Technology,0.495476036531851,1.02,0.9808
357,PKG,Packaging Corporation of America,Materials,0.5122438661125975,1.012,0.9877
461,UNP,Union Pacific,Industrials,0.5213713740087508,1.011,0.9883
480,GWW,W. W. Grainger,Industrials,0.5064622944937416,1.012,0.9879
334,NEE,NextEra Energy,Utilities,0.5226081725430599,1.01,0.9898
403,ROST,Ross Stores,Consumer Discretionary,0.5169105173761159,1.014,0.9854
174,EOG,EOG Resources,Energy,0.48188685886409244,1.02,0.9816
496,WLTW,Willis Towers Watson,Financials,0.5289628985412753,1.009,0.9897
322,MNST,Monster Beverage,Consumer Staples,0.5123525365567457,1.011,0.989
269,K,Kellogg's,Consumer Staples,0.5348115005263091,1.009,0.9903
315,MSFT,Microsoft,Information Technology,0.5224256607508603,1.011,0.9886
123,CMA,Comerica,Financials,0.5217766707123987,1.016,0.983
305,MKC,McCormick & Company,Consumer Staples,0.5178276697032519,1.009,0.9905
423,SYK,Stryker Corporation,Health Care,0.5149831457464106,1.011,0.9882
497,WYNN,Wynn Resorts,Consumer Discretionary,0.4842450314166154,1.023,0.9783
32,AXP,American Express,Financials,0.5091188600533094,1.013,0.9864
197,FE,FirstEnergy,Utilities,0.54924351910245,1.009,0.9892
233,HON,Honeywell,Industrials,0.522828428949962,1.01,0.9894
196,FRC,First Republic Bank,Financials,0.5103174990113765,1.013,0.9872
320,MDLZ,Mondelez International,Consumer Staples,0.525952240311996,1.008,0.9918
408,SLB,Schlumberger,Energy,0.4900180331069493,1.02,0.9812
471,VZ,Verizon Communications,Communication Services,0.5283522708813043,1.007,0.992
324,MS,Morgan Stanley,Financials,0.5143695552398622,1.014,0.9858
210,GRMN,Garmin,Consumer Discretionary,0.5103046658148882,1.011,0.9891
151,DISH,Dish Network,Communication Services,0.5039743341445239,1.019,0.9812
505,ZTS,Zoetis,Health Care,0.5177645326898805,1.011,0.9889
239,HBAN,Huntington Bancshares,Financials,0.5117764047602713,1.015,0.985
54,ADSK,Autodesk,Information Technology,0.515558057551861,1.016,0.9834
63,BAX,Baxter International,Health Care,0.55049558298727,1.009,0.9893
191,FAST,Fastenal,Industrials,0.5118610992414947,1.011,0.9886
91,CTLT,Catalent,Health Care,0.5229179452768054,1.015,0.9834
205,FOXA,Fox Corporation (Class A),Communication Services,0.5080060583006901,1.013,0.9869
244,INFO,IHS Markit,Industrials,0.5154326618249737,1.01,0.9902
327,NDAQ,Nasdaq,Financials,0.5259317927353288,1.01,0.9895
150,DISCK,Discovery (Series C),Communication Services,0.49924067630497165,1.018,0.9822
483,WMT,Walmart,Consumer Staples,0.5028516831119391,1.009,0.9917
122,CMCSA,Comcast,Communication Services,0.5190780137438624,1.011,0.9888
58,AVY,Avery Dennison,Materials,0.5110990962860366,1.012,0.9876
199,FLT,Fleetcor,Information Technology,0.5207484286997798,1.013,0.9859
434,TDY,Teledyne Technologies,Industrials,0.5231329673285174,1.012,0.9874
173,ETR,Entergy,Utilities,0.5333316438223278,1.009,0.9896
256,IVZ,Invesco,Financials,0.5283086837165502,1.017,0.9817
188,XOM,ExxonMobil,Energy,0.49971502043065796,1.014,0.9867
277,KR,Kroger,Consumer Staples,0.5234247665205257,1.012,0.9874
361,PYPL,PayPal,Information Technology,0.5254588904380704,1.016,0.9831
98,CNP,CenterPoint Energy,Utilities,0.530422100653451,1.01,0.9886
235,HST,Host Hotels & Resorts,Real Estate,0.493041847779209,1.016,0.9848
